property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime
PROP-BE616713FF94,9.5,466.67,1.0,0.833,1.0,1.515,14.2,0.0,7.77,1.5,45.45,10.0,0.15,0.244,0.138,0.0,2.3514,6.1478,0.9223,0.0,3.8384,2.3979,0.1398,0.2183,0.1293,Bengaluru_Benson Town,Growth
PROP-1A2CACBB894E,9.5,450.0,0.75,0.833,0.5,1.0,33.9,1.0,2.39,-0.75,30.0,2.2703,0.452,0.355,0.152,0.0,2.3514,6.1115,0.6931,0.6931,3.434,1.1849,0.3729,0.3038,0.1415,Bengaluru_Hurulichikanahalli,Stable
PROP-6E4F46F4CADE,9.5,450.0,1.5,0.833,0.5,1.0,19.9,2.0,2.39,-0.75,30.0,10.0,0.112,0.136,0.897,1.0,2.3514,6.1115,0.6931,1.0986,3.434,2.3979,0.1062,0.1275,0.6403,Bengaluru_Madanayakahalli,Stable
PROP-24E9CE7CF1AB,9.5,544.5,1.5,0.833,0.5,0.368,28.0,4.0,0.0,1.83,11.05,2.2857,0.32,0.258,0.303,0.0,2.3514,6.3017,0.3133,1.6094,2.4891,1.1896,0.2776,0.2295,0.2647,Bengaluru_Nagarbhavi,Declining
PROP-460994351B37,9.5,600.0,1.5,0.833,0.4,1.244,13.9,0.0,8.58,2.03,37.32,14.6538,0.337,0.092,0.094,0.0,2.3514,6.3986,0.8083,0.0,3.646,2.7507,0.2904,0.088,0.0898,Bengaluru_Seegehalli,Growth
PROP-280EF543390C,9.5,1733.33,1.67,0.833,0.5,1.667,24.1,2.0,4.24,1.83,50.0,14.4231,0.4,0.231,0.122,1.0,2.3514,7.4584,0.981,1.0986,3.9318,2.7359,0.3365,0.2078,0.1151,Bengaluru_Kodipalya,Stable
PROP-86DB97ED3620,9.5,171.43,0.43,0.833,0.5,0.485,13.8,3.0,8.44,3.26,14.55,0.48,0.208,0.153,0.116,0.0,2.3514,5.15,0.3954,1.3863,2.7441,0.392,0.189,0.1424,0.1098,Bengaluru_Hongasandra,Growth
PROP-A88EF899E623,9.5,304.0,0.6,0.833,0.5,1.515,14.2,0.0,0.0,0.0,45.45,4.6512,0.15,0.244,0.138,0.0,2.3514,5.7203,0.9223,0.0,3.8384,1.7319,0.1398,0.2183,0.1293,Bengaluru_Benson Town,Declining
PROP-F8870211EF88,9.5,666.67,2.0,0.833,0.5,0.993,41.2,9.0,8.58,2.03,29.79,3.7895,0.44,1.036,0.382,4.0,2.3514,6.5038,0.6896,2.3026,3.4272,1.5664,0.3646,0.711,0.3235,Bengaluru_Hbr Layout,Growth
PROP-53D0CC774AD8,9.5,800.0,1.0,0.833,0.5,1.0,19.0,1.0,8.37,1.24,30.0,1.1053,0.092,0.106,0.261,0.0,2.3514,6.6859,0.6931,0.6931,3.434,0.7445,0.088,0.1007,0.2319,Bengaluru_Arakere,Growth
PROP-2F3ADF00A234,9.5,120.0,0.3,0.833,0.5,1.042,12.6,0.0,0.0,1.04,31.25,8.5714,0.163,0.208,0.105,0.0,2.3514,4.7958,0.7139,0.0,3.4735,2.2588,0.151,0.189,0.0998,Bengaluru_Kudlu,Declining
PROP-972A7EFC52C7,9.5,357.5,1.0,0.833,0.25,1.052,9.6,2.0,8.44,3.26,31.55,21.0,0.173,0.11,0.107,1.0,2.3514,5.8819,0.7188,1.0986,3.4828,3.091,0.1596,0.1044,0.1017,Bengaluru_Kadugondanahalli,Growth
PROP-386CC3E645FB,9.5,900.0,1.0,0.833,0.5,0.762,29.4,4.0,0.0,0.0,22.86,1.84,0.318,0.517,0.21,1.0,2.3514,6.8035,0.5664,1.6094,3.1722,1.0438,0.2761,0.4167,0.1906,Bengaluru_Kodathi,Declining
PROP-3FBBF69F29D1,9.5,131.25,0.5,0.833,0.5,1.0,42.3,2.0,8.58,2.03,30.0,7.6364,0.325,0.962,0.421,1.0,2.3514,4.8847,0.6931,1.0986,3.434,2.156,0.2814,0.674,0.3514,Bengaluru_Shivaji Nagar,Growth
PROP-5B927135242D,9.5,200.0,1.0,0.833,1.0,0.729,28.1,2.0,0.0,0.0,21.88,6.0,0.371,0.298,0.166,1.0,2.3514,5.3033,0.5475,1.0986,3.1303,1.9459,0.3155,0.2608,0.1536,Bengaluru_Vijayanagar,Declining
PROP-73DBC563B5CD,9.5,750.0,0.71,0.838,0.5,1.5,12.1,0.0,8.58,2.03,45.0,0.15,0.284,0.086,0.091,0.0,2.3514,6.6214,0.9163,0.0,3.8286,0.1398,0.25,0.0825,0.0871,Bengaluru_Hosakerehalli,Growth
PROP-9E837B3F9DD0,9.5,510.0,2.0,0.833,0.5,1.458,43.2,0.0,1.97,1.49,43.75,15.0,0.405,0.311,0.556,0.0,2.3514,6.2364,0.8993,0.0,3.8011,2.7726,0.34,0.2708,0.4421,Bengaluru_Hebbal,Stable
PROP-6BB76AAC1CFC,9.5,431.67,1.0,0.833,0.25,1.0,57.0,0.0,8.37,1.24,30.0,7.0,2.123,0.539,0.819,0.0,2.3514,6.07,0.6931,0.0,3.434,2.0794,1.1388,0.4311,0.5983,Bengaluru_Gnana Bharathi,Growth
PROP-43ADBF72FC14,9.5,513.5,1.5,0.833,0.571,1.194,20.8,1.0,10.48,3.08,35.81,10.4,0.299,0.205,0.182,0.0,2.3514,6.2432,0.7857,0.6931,3.6058,2.4336,0.2616,0.1865,0.1672,Bengaluru_T Dasarahalli,Growth
PROP-4D1E089DB966,9.5,600.0,2.0,0.75,0.5,1.0,20.1,2.0,4.24,1.83,30.0,17.5,0.261,0.166,0.383,1.0,2.3514,6.3986,0.6931,1.0986,3.434,2.9178,0.2319,0.1536,0.3243,Bengaluru_Bannerughatta,Stable
PROP-2EA0E2DBA39E,9.5,572.5,1.5,0.833,0.5,1.0,16.4,0.0,10.18,2.02,30.0,2.8966,0.202,0.237,0.16,0.0,2.3514,6.3518,0.6931,0.0,3.434,1.3601,0.184,0.2127,0.1484,Bengaluru_Malleswaram,Growth
PROP-7DB1A8426B9C,9.5,483.33,1.0,0.833,0.2,0.929,39.3,3.0,10.18,2.02,27.88,6.3648,0.371,0.35,0.354,1.0,2.3514,6.1828,0.657,1.3863,3.3631,1.9967,0.3155,0.3001,0.3031,Bengaluru_Banashankari,Growth
PROP-C95EFF5543AE,9.5,400.0,1.0,0.833,0.5,0.431,4.8,0.0,0.0,1.04,12.92,1.0714,0.105,0.097,0.158,0.0,2.3514,5.994,0.3584,0.0,2.6333,0.7282,0.0998,0.0926,0.1467,Bengaluru_Bettadasanapura,Declining
PROP-9A56D438B143,9.5,360.0,0.67,0.833,0.5,0.622,22.3,0.0,2.39,-0.75,18.67,3.4286,0.254,0.157,0.18,0.0,2.3514,5.8889,0.4837,0.0,2.9791,1.4881,0.2263,0.1458,0.1655,Bengaluru_Nandini Layout,Stable
PROP-8BB6B9DA313A,9.5,400.0,2.0,0.833,0.5,0.802,20.6,0.0,8.58,2.03,24.06,30.9,0.287,0.18,0.211,0.0,2.3514,5.994,0.5889,0.0,3.2213,3.4626,0.2523,0.1655,0.1914,Bengaluru_Singasandra,Growth
PROP-8690CD0E8CEB,9.5,800.0,1.33,0.833,0.5,1.0,31.3,0.0,1.98,1.61,30.0,3.4426,0.421,0.372,0.262,0.0,2.3514,6.6859,0.6931,0.0,3.434,1.4912,0.3514,0.3163,0.2327,Bengaluru_Hemmigepura,Stable
PROP-7AA8D05E0C2C,9.5,700.0,0.83,0.833,0.5,1.029,47.5,8.0,8.58,2.03,30.86,2.7,0.428,0.358,0.601,2.0,2.3514,6.5525,0.7075,2.1972,3.4614,1.3083,0.3563,0.306,0.4706,Bengaluru_Yelahanka,Growth
PROP-0038EDBB36D2,9.5,550.0,1.5,0.833,0.5,1.0,28.7,0.0,7.77,1.5,30.0,12.0,0.313,0.202,0.138,0.0,2.3514,6.3117,0.6931,0.0,3.434,2.5649,0.2723,0.184,0.1293,Bengaluru_Hampapura,Growth
PROP-64FBDF730C8D,9.5,1200.0,2.0,0.833,0.5,0.367,25.1,4.0,10.48,3.08,11.0,0.88,0.184,0.404,0.371,2.0,2.3514,7.0909,0.3126,1.6094,2.4849,0.6313,0.1689,0.3393,0.3155,Bengaluru_Andrahalli,Growth
PROP-0BC915E3D6EA,9.5,716.67,1.33,0.833,0.5,1.0,13.5,0.0,1.97,1.49,30.0,5.25,0.23,0.113,0.125,0.0,2.3514,6.576,0.6931,0.0,3.434,1.8326,0.207,0.1071,0.1178,Bengaluru_Malur,Stable
PROP-A230480D240B,9.5,675.0,2.0,0.833,0.167,1.0,16.4,0.0,0.0,1.96,30.0,7.0,0.202,0.237,0.16,0.0,2.3514,6.5162,0.6931,0.0,3.434,2.0794,0.184,0.2127,0.1484,Bengaluru_Malleswaram,Declining
