property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-E9F0DBB60F68,3500000,Delhi,Uttam Nagar,Independent House,2,1,0,300,,,,,,28.42118338749854,77.47113236444922,12.023,10.03,4.389,18.506,4.716,3.422,7.226,10.3,12625.0,12000.0,18.78,28.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,150.0,0.5,,,5.017279836814924,,2.984671326194566,5555.56,8.639993088005529,2.2659203916103228
PROP-3950E5D52BFE,3800000,Delhi,Tri Nagar,Apartment,2,2,0,550,3.0,5.0,,,,28.89509660305405,77.26132409953063,4.721,3.455,11.472,15.762,9.748,13.211,11.105,17.5,12250.0,10000.0,19.71,4.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,275.0,1.0,1.0,0.6,5.62040086571715,0.6931471805599453,3.030616675407493,9800.0,2.2263450834879404,1.171349943445286
PROP-5CC094684A5D,31000000,Delhi,Sector 12 Dwarka,Apartment,4,4,1,2650,4.0,11.0,,,North-East,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,5.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Completed,100.0,30.0,64.0,17,0.882,0,117,64,106,117,193.0,662.5,1.0,,0.364,6.497528853772263,,3.349904087274605,11525.095,1.3751779576457794,0.8650723642145922
PROP-4516867759D2,20000000,Bengaluru,Marsur,Independent House,7,5,1,5000,,,,,,12.881996889886794,77.67098866676606,5.808,4.668,0.453,8.402,8.486,4.981,1.05,31.0,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,714.286,0.714,,,6.572682462715335,,3.4339872044851463,3906.25,2.1504,1.147529428902724
PROP-96CE49B1C063,21000000,Bengaluru,Anjanapura Township,Independent House,6,3,1,4000,,,,,,13.097792912580337,77.56211269188564,1.453,4.693,4.645,9.309,0.693,5.54,1.833,34.3,30000.0,30000.0,18.75,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,33,17,29,33,50.0,666.667,0.5,,,6.503789546248707,,2.9831534913471307,4444.44,2.025002025002025,1.106911760904738
PROP-672BA2B33E36,2400000,Chennai,Porur,Apartment,1,2,1,575,2.0,2.0,,,,13.0383565,80.253671,2.132,0.653,3.804,3.943,3.769,2.308,2.415,48.4,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,15,25,29,51.7,575.0,2.0,,1.0,6.356107660695892,,,6504.85,,
PROP-C2420C1003C7,3100000,Chennai,Perumbakkam,Apartment,2,1,0,800,2.0,2.0,,,,13.063187861832215,80.45614644533902,4.052,4.781,1.098,4.672,7.495,5.432,3.494,27.8,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,400.0,0.5,,1.0,5.993961427306569,,,5497.63,,
PROP-372A2F4351B9,9000000,Delhi,East Of Kailash,Apartment,1,2,0,500,1.0,4.0,,,,28.689390361456685,77.51720636714859,11.459,5.335,6.627,18.081,19.911,4.532,9.483,9.4,56423.08,52000.0,44.0,13.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,500.0,2.0,1.0,0.25,6.2166061010848646,0.6931471805599453,3.80666248977032,12722.22,9.80960870036833,2.380435433065182
PROP-41A7F0C89156,2600000,Delhi,Chhattarpur,Apartment,1,2,0,550,2.0,5.0,,,,28.912953682719976,77.21763563337183,2.448,6.592,12.423,19.45,10.831,12.141,15.397,17.1,19692.31,18000.0,23.33,26.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,550.0,2.0,,0.4,6.311734809152915,,3.191710156795432,7092.594999999999,5.537145046732158,1.8775005329620889
PROP-F7A91A41F5F1,7400000,Bengaluru,Mullur,Apartment,2,3,0,1269,2.0,3.0,,,East,12.820205817726684,77.73818130757587,6.313,9.45,8.299,7.904,6.35,4.721,1.313,10.2,22000.0,25000.0,25.0,3.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,634.5,1.5,,0.667,6.454412090629509,,3.258096538021482,5747.13,4.113472626951936,1.6318787481552322
PROP-06E22B7E2FE4,8200000,Bengaluru,Hbr Layout,Apartment,2,3,1,1100,1.0,5.0,,,,13.003757678104977,77.65370455509668,2.175,0.865,2.516,3.142,5.865,4.123,1.283,41.2,28083.33,30000.0,29.79,6.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,46.8,47.0,22.0,7,0.857,1,33,17,29,33,50.0,550.0,1.5,,0.2,6.311734809152915,,3.427189961936409,5558.725,5.887550243495177,1.9297154693337577
PROP-2E82837BDD4E,4000000,Chennai,Ambattur,Apartment,2,3,0,950,2.0,2.0,,,,13.2584571741344,80.21313178436208,1.644,3.89,4.477,10.204,5.086,3.629,0.431,32.5,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,475.0,1.5,,1.0,6.16541785423142,,,5727.27,,
PROP-ED5359BE4667,1950000,Delhi,Sector 16B Dwarka,Apartment,1,3,1,1500,1.0,,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,1.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,1500.0,3.0,,,7.313886831633462,,3.359680701459222,5625.0,3.555555555555556,1.5163474893680884
PROP-D4468A9DE869,2600000,Bengaluru,Hebbal,Apartment,1,2,1,480,4.0,,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,35.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,480.0,2.0,,,6.175867270105761,,3.801091444720865,5658.6,33.135404517018344,3.5303351013059108
PROP-D02330732B02,3600000,Chennai,Irumbuliyur,Apartment,2,2,1,726,2.0,2.0,,,,12.86818558535375,80.20365497216109,1.333,12.312,9.336,13.3,13.945,9.667,3.727,18.1,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,15,25,29,51.7,363.0,1.0,,1.0,5.8971538676367405,,,5555.56,,
PROP-6ABEA56E481C,2700000,Chennai,Anakaputhur,Apartment,2,3,1,825,,,1.0,,East,13.128064112846564,80.3523351931503,1.731,0.104,3.222,6.249,1.609,4.999,2.206,48.9,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,412.5,1.5,,,6.024657514463746,,,5653.47,,
PROP-8DC6E7A76E8D,24000000,Delhi,Tri Nagar,Independent House,4,3,0,868,,,,,,28.89509660305405,77.26132409953063,4.721,3.455,11.472,15.762,9.748,13.211,11.105,17.5,12250.0,10000.0,19.71,4.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,217.0,0.75,,,5.384495062789089,,3.030616675407493,9800.0,1.41070252985987,0.8799182111888176
PROP-7DD04A3B7F42,9500000,Delhi,Hari Nagar,Apartment,3,3,1,1000,3.0,,1.0,,,28.79598403671728,76.92036161055368,10.585,9.055,3.892,13.731,11.775,16.37,10.577,7.5,19590.91,15000.0,25.25,11.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,99,56,92,99,169.0,333.333,1.0,0.95,,5.812137502284356,0.6678293725756554,3.2676659890376327,8587.005000000001,2.0961906974550493,1.1301725486158225
PROP-80BD8116C653,12000000,Bengaluru,Amrutahalli,Apartment,2,3,1,1380,3.0,,,,,13.07596589837449,77.61095795614537,1.148,4.352,1.184,6.953,5.406,0.292,0.888,52.0,30000.0,30000.0,25.75,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,76.0,50.0,38.0,36,0.5,0,33,17,29,33,50.0,690.0,1.5,,,6.53813982376767,,3.2865344733420154,5858.155,4.45310110806886,1.6961844575048106
PROP-80C88437229A,5600000,Chennai,Semmancheri,Apartment,2,3,0,1200,1.0,2.0,,,North,12.957055886954011,80.19304427507721,3.368,3.802,0.927,7.532,7.725,3.741,4.191,33.8,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,15,25,29,51.7,600.0,1.5,,0.5,6.398594934535208,,,4695.65,,
PROP-111932B52EC3,7500000,Bengaluru,Haralur,Apartment,2,3,0,1335,3.0,5.0,,,,13.210540991615447,77.52052199827754,0.781,6.359,3.692,21.584,14.012,13.202,3.056,31.7,65000.0,65000.0,38.46,5.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,82.2,45.0,37.0,4,0.5,0,33,17,29,33,50.0,667.5,1.5,,0.6,6.505036396541998,,3.675287500594469,5430.71,10.758623880143633,2.464586918628869
PROP-45D2F051B660,2500000,Delhi,Govindpuri,Apartment,2,2,1,500,2.0,4.0,,,,28.69684282546949,76.94234518295828,5.291,1.241,2.416,16.642,3.14,7.552,10.565,31.2,18428.57,22000.0,35.56,7.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,99,56,92,99,169.0,250.0,1.0,,0.5,5.525452939131784,,3.598954746585949,5222.22,10.110642600273447,2.4079034417874725
PROP-29480A70EEC8,16000000,Bengaluru,Kothanur,Independent House,5,4,1,2400,,,,,,13.211943441656686,77.35517761759321,15.17,13.391,13.781,29.388,19.208,13.76,11.187,1.4,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,33,17,29,33,50.0,480.0,0.8,,,6.175867270105761,,3.4339872044851463,6097.56,2.870000459200073,1.3532546256980331
PROP-E394AD90892A,4000000,Chennai,Pozhichalur,Apartment,2,3,0,991,1.0,2.0,,,,13.219251789386735,80.03773843117284,7.731,5.998,6.894,18.729,5.437,16.074,13.58,12.2,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,495.5,1.5,,0.5,6.207583483485228,,,4342.98,,
PROP-4852EC492172,36000000,Bengaluru,Hampapura,Independent House,4,3,1,1530,,,,,,12.939138892483465,77.73480630385878,3.098,4.846,7.153,2.982,2.575,3.047,4.604,28.7,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,382.5,0.75,,,5.949339620807311,,3.4339872044851463,6572.725,4.176499152506284,1.644128988504571
PROP-107448B5A7F5,5800000,Bengaluru,Haralur,Apartment,2,3,1,1150,0.0,,,,,13.210540991615447,77.52052199827754,0.781,6.359,3.692,21.584,14.012,13.202,3.056,31.7,65000.0,65000.0,38.46,5.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,33,17,29,33,50.0,575.0,1.5,,,6.356107660695892,,3.675287500594469,5430.71,12.489359026079782,2.601901154345049
PROP-7756027E5DFD,6000000,Bengaluru,Bommanahalli,Apartment,3,3,0,1125,3.0,3.0,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,5.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,77.3,44.0,34.0,28,0.786,1,29,16,26,29,51.3,375.0,1.0,0.782,1.0,5.929589143389895,0.5777363290486176,3.5635996376871786,4815.645,7.752509442314233,2.169340452659496
PROP-C52D2F036131,9500000,Hyderabad,Indresham,Independent House,2,3,1,1350,,,,,,17.46986805323506,78.3861033413211,1.293,2.505,3.736,7.051,2.996,1.335,2.383,43.0,,,,,124.31,1.89,5.61,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,40,22,37,40,64.3,675.0,1.5,,,6.516193076042964,,,5925.93,,
PROP-48C71F6E713B,3800000,Bengaluru,Ramohalli,Independent House,2,2,1,800,,,,,,12.722212222382309,77.64812157218505,1.901,9.17,11.924,21.634,6.287,4.931,1.639,19.1,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,400.0,1.0,,,5.993961427306569,,3.4339872044851463,4370.835,12.011434886011484,2.5658285774506084
PROP-FCC4CB5C1EB8,4500000,Bengaluru,Kada Agrahara,Apartment,3,3,0,950,0.0,4.0,,,,12.732183449771613,77.4455755608859,12.199,6.883,4.491,15.628,5.128,15.517,15.425,14.2,20000.0,20000.0,21.03,1.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,38.3,60.0,23.0,14,0.714,1,29,16,26,29,51.3,316.667,1.0,,0.0,5.761003664303485,,3.092405160814252,3649.0,6.923309919083816,2.06980903759872
PROP-594C46207388,5500000,Mumbai,Thane West,Apartment,1,2,0,577,3.0,3.0,,,,19.108377,72.86292449999999,2.185,4.877,6.032,4.407,5.73,6.237,0.879,25.2,102803.9,60000.0,83.05,1696.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,51,26,44,51,80.0,577.0,2.0,,1.0,6.359573868672378,,4.431411859854625,7850.0,15.89596970934661,2.827075114751565
PROP-62EB0659BD90,18000000,Delhi,Shalimar Bagh,Apartment,6,6,1,2000,4.0,4.0,,,,28.55450268749169,77.25884835388581,0.298,2.306,3.612,4.351,4.819,3.935,2.628,47.3,22318.18,22000.0,28.75,11.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,99,56,92,99,169.0,333.333,1.0,,1.0,5.812137502284356,,3.392829131991639,15909.095,0.8297140723592386,0.6041597100334305
PROP-E5AB90CA6F2D,13500000,Bengaluru,Subramanyapura,Apartment,3,3,1,1425,,,1.0,Fully-Furnished,,13.217927564813053,77.38187986578485,14.017,11.818,11.343,28.042,18.137,12.702,8.226,2.2,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Completed,100.0,34.0,73.0,35,0.571,1,33,17,29,33,50.0,475.0,1.0,,,6.16541785423142,,3.4339872044851463,5525.985000000001,5.333652590538395,1.8458770982602164
PROP-D61371830CE8,4600000,Bengaluru,Anekal,Independent House,4,4,1,2300,,,,,,12.92242559067071,77.79694620014742,3.369,4.311,2.764,4.034,9.556,3.848,0.922,27.4,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,575.0,1.0,,,6.356107660695892,,3.4339872044851463,3682.355,4.959019313786257,1.784905922871564
PROP-47D2C877F3E5,15400000,Bengaluru,Totagere,Independent House,2,3,1,1350,,,,,,13.115912794545867,77.55044188207428,2.665,2.401,6.785,11.045,3.048,7.517,1.546,29.3,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,33,17,29,33,50.0,675.0,1.5,,,6.516193076042964,,3.4339872044851463,5747.13,5.413329977068748,1.858378633243235
PROP-99F4C7402A15,3200000,Mumbai,Vasai East,Apartment,1,1,1,356,4.0,4.0,,,,18.82434587719112,72.64082092338595,1.794,11.892,8.758,32.375,9.844,13.142,13.504,16.5,11000.0,10000.0,33.33,3.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,43,22,37,43,75.3,356.0,1.0,,1.0,5.877735781779639,,3.5360196074696004,4933.33,6.832679988676883,2.058304723302731
PROP-5D9395FBBE02,12000000,Bengaluru,R T Nagar,Independent House,2,3,0,900,,,,,,12.7227584045097,77.83844257364053,9.77,7.516,11.697,21.087,10.526,19.944,6.962,5.5,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,450.0,1.5,,,6.111467339502679,,3.4339872044851463,5433.504999999999,8.588685694899825,2.2605838299619934
PROP-F10384ECB249,20000000,Mumbai,Lower Parel,Apartment,1,2,1,743,12.0,15.0,,,,18.958035570291297,72.62111722932546,8.412,5.981,11.523,28.824,17.418,4.663,8.224,7.8,170333.33,127500.0,139.88,12.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,43,22,37,43,75.3,743.0,2.0,,0.8,6.612041034833092,,4.94790846418795,28532.61,7.217073309761325,2.1062141006278026
PROP-A3E3F2B9BC83,3200000,Delhi,Vijay Nagar,Independent House,4,3,0,1600,,,,,,28.903042799980152,77.41153039060087,3.036,9.056,7.064,12.192,21.102,13.931,8.103,12.6,24250.0,22500.0,36.75,4.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,400.0,0.75,,,5.993961427306569,,3.6309854756950335,10000.0,1.6875,0.9886113934537812
PROP-BA108ACECA5B,5000000,Mumbai,Bhayandar East,Apartment,1,2,0,545,3.0,4.0,,,,19.371136824011085,73.10136362710183,16.422,18.901,13.193,21.437,29.933,3.629,7.997,1.8,16750.0,17750.0,23.68,4.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,51,26,44,51,80.0,545.0,2.0,,0.75,6.302618975744905,,3.205993199037187,7800.0,5.010585744530699,1.7935222054504003
PROP-465E71B8F129,3400000,Bengaluru,Electronic City Phase Ii,Villa,2,3,1,1200,,,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,600.0,1.5,,,6.398594934535208,,3.4339872044851463,4666.67,7.499994642860969,2.1400655332444214
PROP-37F1F0108DB1,3535000,Chennai,Pallikaranai,Apartment,2,2,0,741,0.0,3.0,,,,13.02300646385837,80.27019484891737,3.301,1.852,2.106,2.964,5.071,1.317,0.774,44.9,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,15,25,29,51.7,370.5,1.0,,0.0,5.917548864157814,,,6481.48,,
PROP-52F43E9C6FA3,10000000,Delhi,Shalimar Bagh,Apartment,2,3,0,1100,3.0,4.0,,,North,28.55450268749169,77.25884835388581,0.298,2.306,3.612,4.351,4.819,3.935,2.628,47.3,22318.18,22000.0,28.75,11.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,60.0,35.0,21.0,9,0.556,0,99,56,92,99,169.0,550.0,1.5,,0.75,6.311734809152915,,3.392829131991639,15909.095,1.508571040653161,0.9197132845145228
PROP-517F73B3039B,2400000,Chennai,Chromepet,Apartment,1,2,1,420,0.0,4.0,,,,13.233244784490894,80.3229883171754,3.02,3.689,2.283,13.799,4.471,7.094,3.478,29.3,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,420.0,2.0,,0.0,6.042632833682381,,,5242.46,,
PROP-FAA8F2CB568B,1800000,Mumbai,Virar East,Apartment,1,2,1,525,2.0,4.0,,,,19.21083156822128,72.68849046769274,2.646,2.206,7.539,25.004,6.693,6.184,4.463,29.6,11000.0,10000.0,18.52,3.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,43,22,37,43,75.3,525.0,2.0,,0.5,6.26530121273771,,2.9714395809849465,3812.5,5.995316159250585,1.9452408049874848
PROP-A41A09764492,2600000,Delhi,Mehrauli,Apartment,2,3,0,950,0.0,,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,13.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,39.1,46.0,18.0,70,0.471,4,99,56,92,99,169.0,475.0,1.5,,,6.16541785423142,,3.359680701459222,3829.545,6.596908482531696,2.0277413859211717
PROP-1F06060C5E03,19800000,Bengaluru,Dodda Banaswadi,Apartment,2,3,1,1405,,,,,,12.77861251590747,77.7628865926545,1.184,6.117,7.64,12.561,2.0,10.065,3.86,29.0,56584.17,35000.0,30.0,1777.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,29,16,26,29,51.3,702.5,1.5,,,6.556067876554444,,3.4339872044851463,8201.535,3.644834586960088,1.535755760643575
PROP-2C4F086523D1,5500000,Chennai,Chromepet,Apartment,1,3,1,980,1.0,2.0,,,,13.233244784490894,80.3229883171754,3.02,3.689,2.283,13.799,4.471,7.094,3.478,29.3,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,41,23,38,41,62.0,980.0,3.0,,0.5,6.888572459565364,,,5242.46,,
PROP-37155BF56FED,8800000,Mumbai,Mira Road East,Apartment,2,3,1,960,1.0,11.0,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,1696.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,43,22,37,43,75.3,480.0,1.5,,0.091,6.175867270105761,,4.431411859854625,10732.145,6.988351350079597,2.077984399323324
PROP-E31B213DA46A,5500000,Delhi,Ghitorni,Independent House,5,4,1,2162,,,,,East,28.661612967665285,77.54899716892339,14.268,6.031,10.935,22.452,19.374,0.677,8.263,18.0,7600.0,8000.0,17.98,5.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,432.4,0.8,1.0,,6.071661089102259,0.6931471805599453,2.9433857931817817,8334.779999999999,0.5327474780350381,0.4270618622735869
PROP-10AB511682F3,6000000,Mumbai,Kurla West,Apartment,2,1,0,300,1.0,4.0,,,,18.965671544982253,72.92596235607223,2.89,1.714,5.235,7.367,4.847,2.647,2.644,32.4,58973.68,60000.0,66.67,19.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,51,26,44,51,80.0,150.0,0.5,0.93,0.25,5.017279836814924,0.6575200029167941,4.214642950244135,17187.5,13.963636363636365,2.705623015444599
PROP-7B279786F156,6500000,Bengaluru,Btm Layout,Apartment,2,3,1,1200,1.0,3.0,,,,13.063171368595263,77.75069529729447,3.558,4.571,3.795,8.819,4.999,3.977,3.597,23.6,81416.67,25500.0,27.5,6.0,122.51,1.83,4.24,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,45.7,46.0,21.0,8,0.75,0,33,17,29,33,50.0,600.0,1.5,,0.333,6.398594934535208,,3.349904087274605,6600.735000000001,3.8632061429522615,1.581697920601821
