property_master_id,city,locality,latitude,longitude,property_type,bhk,bathrooms,balconies,parking,carpet_area_sqft,builtup_area_sqft,super_builtup_area_sqft,plot_area_sqft,floor_no,total_floors,year_built,age_years,furnishing,facing,rera_registered,rera_id,listing_date,price_inr,price_lakhs,price_per_sqft,raw__property_name,raw__property_title,raw__price,raw__location,raw__description,rental_listing_count,avg_monthly_rent,median_monthly_rent,p25_monthly_rent,p75_monthly_rent,avg_rent_per_sqft,median_rent_per_sqft,avg_rental_area_sqft,rent_stddev,pct_furnished,pct_semi_furnished,dominant_bhk,rental_join_quality,annual_rent_estimate_inr,rental_yield_pct,listing_quarter,historical_quarter,hist_hpi_assessment,hist_hpi_market,hist_carpet_area_rate,hist_qoq_growth,hist_yoy_growth,hist_market_regime,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change
PROP-36C0B6D54F43,Bengaluru,Rr Nagar,,,Apartment,2,3,1,,,1200,,,2.0,4.0,,,,,0,,2019-11-15,5000000,50.0,4166.67,"CHANNASANDRA RR NAGARA,Bharath Housing Society Layout, RR Nagar,Bangalore","2 BHK Flat for sale in RR Nagar, Bangalore",₹50.0 L,"CHANNASANDRA RR NAGARA,Bharath Housing Society Layout, RR Nagar,Bangalore","The property in good quality constructions and 100/ Vaastu A Katha property near by NPS school and RNSIT college and Hospital 24/7 its NICE road connectivity very good location metro near by 2.5 km More About This Property Property for sale in RR Nagar, Bengaluru. This 2 BHK Apartment is located in Bengaluru's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 2. The total number of floors in this building is 4. This Apartment's price is Rs 50.0 L. Homebuyers will also need to pay Rs 1500 towards maintenance. This Apartment is.",1777.0,56584.17,35000.0,20000.0,65000.0,34.73,30.0,1482.07,73289.53,16.21,64.55,2.0,city_fallback,420000.0,8.4,2019-Q4,2019-Q3,114.44,113.91,5774.36,1.24,8.37,Growth,77.5,4.59,1.97,3.4
PROP-F988B92E3135,Bengaluru,Jp Nagar,,,Apartment,2,3,0,,,960,,,2.0,,,,,,0,,2022-11-15,4700000,47.0,4895.83,Opera Tranquil Earth,"2 BHK Flat for sale in JP Nagar, Bangalore",₹47.0 L,"9th Phase, JP Nagar,Bangalore","A 2 BHK Apartment for sale in JP Nagar 9th Phase, Bengaluru. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of JP Nagar 9th Phase's most desired properties. Contact now for more information. This 2 BHK unit is on floor 2. There are 5 floors in this property. The price of this Apartment is Rs 47.0 L. Maintenance charges come to Rs 1500. Each unit has a built-up area of 960 Square feet. There are 2 bedrooms. There is provision for 2 bathroom. This residential property is near Silicon City Academy Of Secondary Education, Rainbo.",15.0,50566.67,38000.0,19000.0,50500.0,34.23,26.82,1345.47,48868.95,13.33,66.67,3.0,exact_locality,456000.0,9.7021,2022-Q4,2022-Q3,140.01,139.38,6994.17,2.02,10.18,Growth,93.1,6.77,1.97,5.9
PROP-FA04E82CE07B,Bengaluru,Hsr Layout,,,Independent House,3,4,1,,,2800,,,,,,,,,0,,2021-02-15,27500000,275.0,9821.43,"Sector 1, HSR Layout,Bangalore","3 BHK Independent House for sale in HSR Layout, Bangalore",₹2.75 Cr,"Sector 1, HSR Layout,Bangalore","One of the finest property in HSR Layout is now available for sale. This is a 3 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 2.75 Cr. This Independent House is spacious with a built-up area of 2800 Square feet. The carpet area is 2500 Square feet. There are 3 bedrooms and 3 bathroom. This property ensures you are a quick distance away from the city's best schools such as LITTLE RAIDERS PLAY SCHOOL & DAY CARE, HSR LAYOUT, Appletree International, and casa 'd' bambini. It is also close to good and reputed hospitals like Columbia Asi.",15.0,57300.0,50000.0,36250.0,70000.0,36.12,38.24,1637.27,35026.42,26.67,66.67,3.0,exact_locality,600000.0,2.1818,2021-Q1,2020-Q4,119.07,118.5,5996.14,1.61,1.98,Stable,82.3,4.05,-1.32,3.2
PROP-F166F505A50C,Bengaluru,Electronic City,,,Independent House,10,4,1,1.0,,6500,,,1.0,,,,,East,0,,2021-08-15,20500000,205.0,3153.85,"Veer Sandra, Electronic City,Bangalore","10 BHK Independent House for sale in Electronic City, Bangalore",₹2.05 Cr,"Veer Sandra, Electronic City,Bangalore","Newly constructed Independent Building for Sale @ Naidu layout, This property comes under Shanthipura Grama panchayat. * Floor details. Ground 1BHK 1 unit, 1st floor 1BHK 1 unit and 2bhk 1 unit, 2nd floor 1 BHK 1 unit and 2bhk 1 unit, 3rd floor 1BHK 1 unit and 2bhk 1 unit, 4th floor 3bhk with balcony 1 unit and 5th floor room + kitchen 2 units. This G + 4 floor individual building comes with affordable price tag of 2.1 crores rupees with additional perk of no brokerage. This. East facing building is over 6500 sqft & is in a convenient location. You get ample and dedicated covered parking f.",25.0,36560.0,30000.0,14000.0,42000.0,26.36,23.64,1426.24,28527.88,20.0,72.0,2.0,exact_locality,360000.0,1.7561,2021-Q3,2021-Q2,123.06,122.51,6186.69,1.83,4.24,Stable,85.6,5.55,3.01,4.5
PROP-65D96FCD59D3,Bengaluru,Chamrajpet,,,Apartment,3,3,1,,,1781,,,,,,,,,0,,2019-02-15,25800000,258.0,14486.24,"Terrace garden ,Chamrajpet, Bangalore","3 BHK Flat for sale in Chamrajpet, Bangalore",₹2.58 Cr,"Terrace garden ,Chamrajpet, Bangalore","Quick overview An Elevated Lifestyle! Providing fine Living without compromising on quality or value for money. A truly mesmerising experience that is sure to leave you impressed and elevated. Situated in Chamrajpet, is planned to offer a modern lifestyle to all the residents. A total of 15 are present in the project. The year and month of possession of this flat is 01 April 2021 All the modern facilities and amenities, such as Gymnasium, Private Terrace/Garden, Maintenance Staff, Indoor Games Room. The site's complete address is Chamrajpet, Bangalore. . The required pincode of the proj.",1.0,4500.0,4500.0,4500.0,4500.0,30.0,30.0,150.0,,0.0,0.0,1.0,exact_locality,54000.0,0.2093,2019-Q1,2018-Q4,107.53,106.95,5442.07,1.83,0.0,Declining,73.5,1.94,-0.81,1.4
PROP-C79CA9A7591B,Bengaluru,Nagarbhavi,,,Apartment,3,3,1,,,1450,,,2.0,4.0,,,,,0,,2020-11-15,8750000,87.5,6034.48,"Vinayaka Layout, Nagarbhavi,Bangalore","3 BHK Flat for sale in Nagarbhavi, Bangalore",₹87.5 L,"Vinayaka Layout, Nagarbhavi,Bangalore","Looking for a good 3 BHK Apartment in Nagarbhavi, Bengaluru? This property is in one of Bengaluru's most popular locations. This is a no brokerage property. The property is on floor 2. Total number of floors is 4. Maintenance charges of this property is Rs 1500. This Apartment is available for Rs 87.5 L. This modern unit has a built-up area of 1450 Square feet. There are 3 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, Fortis Hospital, Vijaya Nethralaya Super Specialty Eye Hospital, and Gurushree Hi-Tech Multi Speciality Hospital. Established schools, such.",2.0,8000.0,8000.0,8000.0,8000.0,11.05,11.05,725.0,0.0,0.0,100.0,2.0,exact_locality,96000.0,1.0971,2020-Q4,2020-Q3,117.18,116.53,5905.42,-0.75,2.39,Stable,83.4,7.61,2.84,5.9
PROP-85F10FB9D96A,Bengaluru,Jnana Ganga Nagar,,,Independent House,3,4,1,,,2200,,,,,,,,,0,,2020-08-15,13500000,135.0,6136.36,"Railway Layout, Jnana Ganga Nagar,Bangalore","3 BHK Independent House for sale in Jnana Ganga Nagar, Bangalore",₹1.35 Cr,"Railway Layout, Jnana Ganga Nagar,Bangalore","Check out this 3 BHK Independent House for sale in Jnana Ganga Nagar, Bengaluru. This property is posted by owner and thus there is no need to pay any broker amount. This 3 BHK Independent House is perfect for a modern-day lifestyle. Jnana Ganga Nagar is a promising location in Bengaluru and this is one of the finest properties in the area. Buy this Independent House for sale now. The property's price is Rs 1.35 Cr. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 2200 Square feet built-up area. The unit has 3 bedrooms and 4 bathroom. Education.",1777.0,56584.17,35000.0,20000.0,65000.0,34.73,30.0,1482.07,73289.53,16.21,64.55,2.0,city_fallback,420000.0,3.1111,2020-Q3,2020-Q2,118.06,117.59,5947.57,-0.38,4.44,Stable,81.1,6.71,1.76,5.1
PROP-ADE270E390A7,Bengaluru,Horamavu,,,Independent House,5,3,1,,900.0,1120,,,,,,,,,0,,2021-08-15,14000000,140.0,12500.0,"Hoysalanagar, Horamavu,Bangalore","5 BHK Independent House for sale in Horamavu, Bangalore",₹1.4 Cr,"Hoysalanagar, Horamavu,Bangalore","5 BHK Independent House for sale in Horamavu, Bengaluru. This 5 BHK unit is available in Horamavu and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Horamavu. The price of this Independent House is Rs 1.4 Cr. Residents in this project also pay monthly maintenance charges of Rs 0. It is a good, spacious Independent House unit with carpet area of 900 Square feet. The built-up area is 1120 Square feet. There are 5 bedrooms and 2 bathroom. This property is at .",12.0,60583.33,35500.0,18750.0,100000.0,23.93,23.62,2182.17,55245.66,8.33,83.33,2.0,exact_locality,426000.0,3.0429,2021-Q3,2021-Q2,123.06,122.51,6186.69,1.83,4.24,Stable,85.6,5.55,3.01,4.5
PROP-B9EE66135257,Bengaluru,Kengeri,,,Apartment,2,2,0,,,724,,,4.0,4.0,,,,West,0,,2021-08-15,2800000,28.0,3867.4,Ukay UK Namma Mane,"2 BHK Flat for sale in Kengeri, Bangalore",₹28.0 L,"Kengeri, Bangalore","Looking for a good 2 BHK Apartment in Kengeri, Bengaluru? This property is in one of Bengaluru's most popular locations. This is a no brokerage property. The property is on floor 4. Total number of floors is 4. Maintenance charges of this property is Rs 1300. This Apartment is available for Rs 28.0 L. This modern unit has a built-up area of 724 Square feet. The carpet area of this Apartment is 700 Square feet. This property has a good view and is West-facing. There are 2 bedrooms and 2 bathroom. It is very close to some of city's best hospitals, such as, RajaRajeswari Medical College and Hospi.",1.0,23000.0,23000.0,23000.0,23000.0,23.0,23.0,1000.0,,100.0,0.0,3.0,exact_locality,276000.0,9.8571,2021-Q3,2021-Q2,123.06,122.51,6186.69,1.83,4.24,Stable,85.6,5.55,3.01,4.5
PROP-B6D4580F387A,Bengaluru,C V Raman Nagar,,,Apartment,2,3,0,,,1100,,,2.0,4.0,,,,,0,,2018-11-15,4000000,40.0,3636.36,Sreeja Tanishq,"2 BHK Flat for sale in C V Raman Nagar, Bangalore",₹40.0 L,"Byrasandra, C V Raman Nagar,Bangalore","One of the finest property in C V Raman Nagar is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 2. It is a 4 storeyed building. The price of this Apartment is Rs 40.0 L. Other charges when you move into this property include maintenance, which is Rs 2000. This Apartment is spacious with a built-up area of 1100 Square feet. The carpet area is 1001 Square feet. There are 2 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as National Centre For Excellence, G Lps Bhyrasandra.",12.0,39250.0,38000.0,27500.0,45500.0,31.49,30.94,1186.75,20984.3,16.67,75.0,2.0,exact_locality,456000.0,11.4,2018-Q4,2018-Q3,105.6,104.96,5349.2,1.04,0.0,Declining,74.1,0.0,0.68,0.0
PROP-00C912C40190,Bengaluru,Hebbal,,,Apartment,2,3,1,,,1200,,,4.0,4.0,,,,North,0,,2021-05-15,4500000,45.0,3750.0,Ravi Teja Enclave,"2 BHK Flat for sale in Hebbal, Bangalore",₹45.0 L,"Vishwanatha Naganahalli, Hebbal,Bangalore",One of the finest property in Hebbal is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 4. The building name is Ravi Teja Enclave. It is a 4 storeyed building. This Apartment is spacious with a built-up area of 1200 Square feet. The carpet area is 1000.0 Square feet. It is a North-facing property with a good view. There are 2 bedrooms and 2 bathroom. Lift facility is also available. This is a gated community. This property ensures you are a quick distance away from the city's best schools such as Bangalore Education Guide Line Pvt L.,35.0,119857.14,75000.0,62000.0,165000.0,48.5,43.75,2265.43,85202.92,20.0,65.71,3.0,exact_locality,900000.0,20.0,2021-Q2,2021-Q1,120.85,120.03,6081.07,1.49,1.97,Stable,83.1,4.27,0.97,3.4
PROP-7561D714F5B1,Bengaluru,Munnekollal,,,Apartment,2,3,0,1.0,,1200,,,,,,,,East,0,,2020-08-15,5050000,50.5,4208.33,Myhna Mande Villa,"2 BHK Flat for sale in Munnekollal, Bangalore",₹50.5 L,"Munnekollal, Bangalore","Well maintained 2BHK property with covered car parking, 3 balconies with glass shutters, 2 baths, and 2 bedrooms, provision for dishwasher, washing machine, 24 hours security, generator power backup, Cauvery water supply, separate shelf available for Pooja purpose, fitted wardrobes in both the bedroom, Modular kitchen with chimney,2 large grilled balconies for holding plants, Vastu compliant. This 2 BHK in Munnekollal for sale is an ideal investment, the home is spacious and comfortable. This East-facing home is on the 2nd floor and I am sure you will feel a very positive vibration in this hou.",10.0,20750.0,17500.0,14000.0,27250.0,29.46,29.16,755.0,10266.59,10.0,60.0,1.0,exact_locality,210000.0,4.1584,2020-Q3,2020-Q2,118.06,117.59,5947.57,-0.38,4.44,Stable,81.1,6.71,1.76,5.1
PROP-02C371CBCB74,Bengaluru,Krishnarajapura,,,Apartment,2,3,1,,,1077,,,1.0,4.0,,,,,0,,2020-02-15,6500000,65.0,6035.28,Trifecta Esplanade,"2 BHK Flat for sale in Krishnarajapura, Bangalore",₹65.0 L,"Belathur, Krishnarajapura,Bangalore","2 BHK Apartment for sale in K R Puram, Bengaluru. This 2 BHK unit is available in K R Puram and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in K R Puram. It is on floor 1. The total number of floors is 4. The price of this Apartment is Rs 65.0 L. Residents in this project also pay monthly maintenance charges of Rs 3000. The built-up area is 1077 Square feet. There are 2 bedrooms and 2 bathroom. This building is equipped with lift. This is a gated community.",1777.0,56584.17,35000.0,20000.0,65000.0,34.73,30.0,1482.07,73289.53,16.21,64.55,2.0,city_fallback,420000.0,6.4615,2020-Q1,2019-Q4,116.76,115.99,5885.49,2.03,8.58,Growth,79.1,7.62,2.06,5.6
PROP-A1A09D0FAD95,Bengaluru,Anantapura,,,Apartment,2,3,1,,,1182,,,4.0,18.0,,,,,0,,2021-11-15,7800000,78.0,6598.98,NCC Urban Mayfair,"2 BHK Flat for sale in Anantapura, Bangalore",₹78.0 L,"Anantapura, Bangalore","2 BHK Apartment for sale in Yelahanka, Bengaluru. This 2 BHK unit is available in Yelahanka and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Yelahanka. It is on floor 4. The total number of floors is 18. The price of this Apartment is Rs 81.0 L. The built-up area is 1182 Square feet. There are 2 bedrooms and 2 bathroom. This property is at a walking distance from K K Hospital, Neha Prakash Hospital, and Navachethana Hospital. The city's best schools such.",1.0,70000.0,70000.0,70000.0,70000.0,22.58,22.58,3100.0,,0.0,100.0,4.0,exact_locality,840000.0,10.7692,2021-Q4,2021-Q3,127.07,126.45,6378.29,3.26,8.44,Growth,87.2,4.56,1.87,3.8
PROP-4EBBB3B7CCDC,Bengaluru,Kothanur,,,Apartment,3,3,1,,,1485,,,4.0,9.0,,,,,0,,2022-08-15,7800000,78.0,5252.53,Ideal Carnation,"3 BHK Flat for sale in Kothanur, Bangalore",₹78.0 L,"THE DEFENCE ENCLAVE, Kothanur,Bangalore","3 BHK Apartment for sale in Kothanur, Bengaluru with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Kothanur which is a promising investment destination in Bengaluru. This might be your chance to grab the best 3 BHK property for sale in Kothanur. The property is on floor 4 and the total number of floors is 9. This 3 BHK Apartment is available at a reasonable price of Rs 78.0 L. The built-up area is 1485 Square feet. This property has provision for 3 bathroom. It enjoys a strategic location with many reputed and multispecialit.",1777.0,56584.17,35000.0,20000.0,65000.0,34.73,30.0,1482.07,73289.53,16.21,64.55,2.0,city_fallback,420000.0,5.3846,2022-Q3,2022-Q2,137.24,136.83,6862.78,2.79,11.52,Growth,91.3,6.66,1.9,5.7
PROP-3CABABF6749D,Bengaluru,Bilekahalli,,,Apartment,3,3,0,,,1375,,,0.0,4.0,,,,,0,,2018-08-15,13000000,130.0,9454.55,Mantri Mantri Paradise,"3 BHK Flat for sale in Bilekahalli, Bangalore",₹1.3 Cr,"Sundar Ram Shetty Nagar, Bilekahalli,Bangalore","Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Bengaluru's top location, Bilekahalli. It is situated on floor 0. The total number of floors in this Apartment is 4. The property price of this unit is Rs 1.3 Cr. Monthly maintenance costs Rs 3600. The carpet area of this unit is 1200 Square feet. The built-up area is 1375 Square feet. There are 3 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to Oranges Preschool, VSR Technologies.",4.0,76000.0,39000.0,27500.0,87500.0,66.0,37.46,1102.5,83378.65,0.0,100.0,2.0,exact_locality,468000.0,3.6,2018-Q3,2018-Q2,104.51,103.56,5296.71,1.96,0.0,Declining,73.6,0.0,1.94,0.0
PROP-1581D6DD4BCC,Bengaluru,Chikkabettahalli,,,Apartment,3,3,1,,,1832,,,,,,,,,0,,2018-08-15,10000000,100.0,5458.52,"Saravana Tranquil Heights ,Chikkabettahalli, Bangalore","3 BHK Flat for sale in Chikkabettahalli, Bangalore",₹1.0 Cr,"Saravana Tranquil Heights ,Chikkabettahalli, Bangalore","100% Vastu compliant. Natural light & Airy. Modular kitchen, A - Khata. OC obtained, All the bedrooms have Storage, one attached bathroom, two bathrooms are merged as one with bathing cubicle, bathing tub& wall mounted WC. Three units of flying Hangers to dry the cloths, all the fittings are Jaguar. Pooja room , Live space designed TV unit in living room.Living room space (20'x14').Balcony with French sliding doors.All the balconies including Utility are grilled to prevent birds & monkeys with emergency escape door.100% Corpus fee paid & no dues for maintenance. Electrical panel is configur.",1777.0,56584.17,35000.0,20000.0,65000.0,34.73,30.0,1482.07,73289.53,16.21,64.55,2.0,city_fallback,420000.0,4.2,2018-Q3,2018-Q2,104.51,103.56,5296.71,1.96,0.0,Declining,73.6,0.0,1.94,0.0
