city,locality,property_type,bhk,baths,has_balcony,area_sqft,price_lakhs,price_inr,price_per_sqft,description_clean,property_name,property_title,price_raw,location_raw
Delhi,Karawal Nagar,Independent House,3,3,1,899,120.0,12000000.0,13348.16,"Property for sale in Karawal Nagar, Delhi. This 3 BHK Independent House is located in Delhi's most promising location. This property is posted by owner and there is no brokerage involved. This Independent House's price is Rs 1.2 Cr. Homebuyers will also need to pay Rs 0 towards maintenance. The built-up area is 899 Square feet. This Independent House is strategically located within close distance of famous healthcare centres such as Aam Aadmi Mohalla Clinic, Government Hospital, and Ganga Medicare Center. Schools like N.R. Memorial P/S, Dhruv Deep Saraswati Vidya Mandir, and Yashoda's Pride Pl.","Shiv Vihar, Karawal Nagar,New Delhi","3 BHK Independent House for sale in Karawal Nagar, New Delhi",₹1.2 Cr,"Shiv Vihar, Karawal Nagar,New Delhi"
Delhi,Mukherjee Nagar,Apartment,1,3,1,1000,65.0,6500000.0,6500.0,"1 BHK Apartment for sale in Mukherjee Nagar, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Mukherjee Nagar which is a promising investment destination in Delhi. This might be your chance to grab the best 1 BHK property for sale in Mukherjee Nagar. The property is on floor 1 and the total number of floors is 1. This 1 BHK Apartment is available at a reasonable price of Rs 65.0 L. It is a very spacious property, spread over 1000 Square feet. The built-up area is 1000 Square feet. This property has provision for 1 ba.","129 nirankari colony,Outram Lines, Mukherjee Nagar,New Delhi","1 BHK Flat for sale in Mukherjee Nagar, New Delhi",₹65.0 L,"129 nirankari colony,Outram Lines, Mukherjee Nagar,New Delhi"
Delhi,East Of Kailash,Apartment,1,2,0,450,50.0,5000000.0,11111.11,"1 BHK Apartment for sale in East Of Kailash, Delhi. This 1 BHK unit is available in East Of Kailash and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in East Of Kailash. The price of this Apartment is Rs 50.0 L. The built-up area is 450 Square feet. There are 1 bedroom and 2 bathroom. This property is at a walking distance from Apollo Spectra Hospitals, Apollo Cradle Royale, and Moolchand Medcity. The city's best schools such as The eARTh School, Government .","DDA Janta Flats Garhi,Garhi, East Of Kailash,New Delhi","1 BHK Flat for sale in East Of Kailash, New Delhi",₹50.0 L,"DDA Janta Flats Garhi,Garhi, East Of Kailash,New Delhi"
Delhi,Jaunti,Independent House,4,2,0,625,40.0,4000000.0,6400.0,"One of the finest property in Jaunti is now available for sale. This is a 4 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 40.0 L. Other charges when you move into this property include maintenance, which is Rs 0. This Independent House is spacious with a built-up area of 625 Square feet. There are 4 bedrooms and 2 bathroom. This property ensures you are a quick distance away from the city's best schools such as Govt. Sr. Sec. School, MCD Primary School, and Sunil tuition center. It is also close to good and reputed hospitals like J.","Jaunti, New Delhi","4 BHK Independent House for sale in Jaunti, New Delhi",₹40.0 L,"Jaunti, New Delhi"
Delhi,Mukherjee Nagar,Apartment,3,4,1,2500,229.99999999999997,22999999.999999996,9200.0,"We have our own Mangment stock of 3BHK Duplex flat ,Newly Renovated ( flat never occupied or used before ) up for sale Plot's no. 129 Flate No. 101 Kingsway Complex Nirankari colony 110009 Ground & first floor Duplex Flate available for sale-approx 2500 sq ft 3 Bhk + Drawing + living fully fitted with Philip lights, Orient fans, Jaguar bathroom fittings, Italian marble flooring, Daikain AC s, Modular kitchen. Asking 2.50cr. More About This Property Looking for a good 3 BHK Apartment in Mukherjee Nagar, Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage.",Sant Nirankari Colony RWA,"3 BHK Flat for sale in Mukherjee Nagar, New Delhi",₹2.3 Cr,"Nirankari Colony, Mukherjee Nagar,New Delhi"
Delhi,Bindapur,Independent House,6,3,1,900,135.0,13500000.0,15000.0,"Looking for a good 6 BHK Independent House in Sitapuri , Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage property. Maintenance charges of this property is Rs 0. This Independent House is available for Rs 1.35 Cr. This modern unit has a built-up area of 900 Square feet. It is very close to some of city's best hospitals, such as, Eye7 Chaudhary Eye Centre, DIC Diagnostic and Imaging Centre, and Aakash Healthcare: Super Speciality Hospital -Dwarka. Established schools, such as Sharada Convent School, VishVa shanti Mission school, and bansthali vidhyapith a.","Chanakya Place I, Bindapur,New Delhi","6 BHK Independent House for sale in Bindapur, New Delhi",₹1.35 Cr,"Chanakya Place I, Bindapur,New Delhi"
Delhi,Chhattarpur,Apartment,3,3,0,1350,70.0,7000000.0,5185.19,"3 BHK Apartment for sale in Chhatarpur, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Chhatarpur which is a promising investment destination in Delhi. This might be your chance to grab the best 3 BHK property for sale in Chhatarpur. The property is on floor 4 and the total number of floors is 4. This 3 BHK Apartment is available at a reasonable price of Rs 70.0 L. Residents also need to pay maintenance charges of Rs 1000. The built-up area is 1350 Square feet. This property has provision for 2 bathroom. It enjoys .",A D Infra Height Builders A D Infra Ambedkar Apartment Phase 2,"3 BHK Flat for sale in Chhattarpur, New Delhi",₹70.0 L,"Dr Ambedkar Colony, Chhattarpur,New Delhi"
Delhi,Bharat Vihar,Apartment,2,2,0,500,16.0,1600000.0,3200.0,"Looking for a 2 BHK Apartment for sale in Delhi? Your search ends here. Buy this 2 BHK property in Delhi's finest location, Kakrola. This is an owner listed property and there is no brokerage involved. It is on floor 1 out of 8 floors. This Apartment is available at a reasonable price of Rs 16.0 L. Maintenance charges in this property is Rs 100. The built up area of this property is 500 Square feet. It is spacious for a family and this property has a carpet area of 470 Square feet. There are 2 bedrooms and 1 bathroom. There are a number of reputed schools in the vicinity such as Bal Gopal Scho.",Mittal God Gift Luxury Homes,"2 BHK Flat for sale in Bharat Vihar, New Delhi",₹16.0 L,"Bharat Vihar, New Delhi"
Delhi,Sitapuri,Independent House,4,3,0,900,150.0,15000000.0,16666.67,"Excellent property near pankha road, janakpuri with basement, ground floor and 2 floors above ground completely constructed with rooms, kitchens and bathrooms on very floor in a 100 sq yrd plot More About This Property Property for sale in Bindapur, Delhi. This 4 BHK Independent House is located in Delhi's most promising location. This property is posted by owner and there is no brokerage involved. This Independent House's price is Rs 1.25 Cr. This Independent House is a spacious unit, with carpet area of 900 Square feet and is ideal for families. The built-up area is 900 Square feet. The prop.","Sitapuri Part 2, Sitapuri,New Delhi","4 BHK Independent House for sale in Sitapuri, New Delhi",₹1.5 Cr,"Sitapuri Part 2, Sitapuri,New Delhi"
Delhi,Sector 15 Rohini,Apartment,2,2,0,600,53.0,5300000.0,8833.33,"2 BHK Apartment for sale in Delhi. This property is in Sector 15 Rohini, which is a coveted investment location. This tastefully designed 2 BHK unit is among Delhi's best properties. No brokerage to be paid for this property. This 2 BHK property is posted directly by Owner. Contact now for more details. This property in Delhi is on floor 1. The total number of floors in this Apartment is 2. The price of the Apartment is Rs 53.0 L. Monthly maintenance charges come to Rs 0. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 600 Square feet. So.",DDA Flats,"2 BHK Flat for sale in Sector 15 Rohini, New Delhi",₹53.0 L,"Sector 15B, Sector 15 Rohini,New Delhi"
Delhi,Punjabi Bagh,Apartment,3,3,1,1700,290.0,29000000.0,17058.82,"Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Delhi's top location, Punjabi Bagh. It is situated on floor 1. The total number of floors in this Apartment is 3. The property price of this unit is Rs 2.9 Cr. Monthly maintenance costs Rs 0. The built-up area is 1700 Square feet. It is an ideal location for young families with kids, as this property is close to The Little Prodigy, Miracle Minds, and Footprints: Play School & DayCare Creche. Healthcare facility is also close at hand with M.","R K Builder,West Punjabi Bagh, Punjabi Bagh,New Delhi","3 BHK Flat for sale in Punjabi Bagh, New Delhi",₹2.9 Cr,"R K Builder,West Punjabi Bagh, Punjabi Bagh,New Delhi"
Delhi,Palam,Independent House,5,3,1,1745,180.0,18000000.0,10315.19,"5 BHK Independent House for sale in Raj Nagar, Delhi. This 5 BHK unit is available in Raj Nagar and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Raj Nagar. The total number of floors is 3. The price of this Independent House is Rs 1.8 Cr. It is a good, spacious Independent House unit with carpet area of 445 Square feet. The built-up area is 1745 Square feet. There are 5 bedrooms and 3 bathroom. The property is South-West-facing. This property is at a wal.","Raj Nagar, Palam,New Delhi","5 BHK Independent House for sale in Palam, New Delhi",₹1.8 Cr,"Raj Nagar, Palam,New Delhi"
Delhi,Ranjeet Nagar,Apartment,3,2,1,600,35.0,3500000.0,5833.33,"One of the finest property in Ranjeet Nagar is now available for sale. This is a 3 BHK Apartment posted directly by owner. Make it yours now. It is on floor 1. It is a 4 storeyed building. The price of this Apartment is Rs 35.0 L. This Apartment is spacious with a built-up area of 600 Square feet. This property ensures you are a quick distance away from the city's best schools such as Shining Star Play School, LITTLE GLITTER'S PRE SCHOOL, and Sunhill Public School. It is also close to good and reputed hospitals like BLK Super Speciality Hospital, BLK Hospital, and Kalra Hospital","Ranjeet Nagar, New Delhi","3 BHK Flat for sale in Ranjeet Nagar, New Delhi",₹35.0 L,"Ranjeet Nagar, New Delhi"
Delhi,Laxmi Nagar,Independent House,4,3,1,1728,470.0,47000000.0,27199.07,"Check out this 4 BHK Independent House for sale in Laxmi Nagar, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 4 BHK Independent House is perfect for a modern-day lifestyle. Laxmi Nagar is a promising location in Delhi and this is one of the finest properties in the area. Buy this Independent House for sale now. The property's price is Rs 4.7 Cr. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 1728 Square feet built-up area. The unit has 4 bedrooms and 2 bathroom. Educational institutions are c.","Laxmi Nagar, New Delhi","4 BHK Independent House for sale in Laxmi Nagar, New Delhi",₹4.7 Cr,"Laxmi Nagar, New Delhi"
Delhi,Razapur Khurd,Independent House,5,3,0,900,19.0,1900000.0,2111.11,"One of the finest property in Mohan Garden is now available for sale. This is a 5 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 19.0 L. This Independent House is spacious with a built-up area of 900 Square feet. This property ensures you are a quick distance away from the city's best schools such as Gold Field Public School, Sainik Harsh Convent School, and Extramind Institute. It is also close to good and reputed hospitals like Stars Dental Clinic NABH Accredited {on CGHS panel}, Tarak Hospital India Private Limited, and PUHC Moha.", Vilas Nagar CHS,"5 BHK Independent House for sale in Razapur Khurd, New Delhi",₹19.0 L,"Mohan Garden, Razapur Khurd,New Delhi"
Delhi,Hari Nagar,Apartment,2,3,0,900,65.0,6500000.0,7222.22,"Best 3 RK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 RK property for sale in one of Delhi's top location, Hari Nagar. It is situated on floor 2. The total number of floors in this Apartment is 4. The property price of this unit is Rs 65.0 L. The built-up area is 900 Square feet. It is an ideal location for young families with kids, as this property is close to UNIVERSAL KIDS HOME (The Nursery school), A to Z Training Institute, and MCD School. Healthcare facility is also close at hand with Deen Dayal Upadhyay Hospital, Army.","virender,Hari Enclave, Hari Nagar,New Delhi","3 RK Flat for sale in Hari Nagar, New Delhi",₹65.0 L,"virender,Hari Enclave, Hari Nagar,New Delhi"
Delhi,Karawal Nagar,Apartment,1,1,0,160,30.0,3000000.0,18750.0,"1 BHK Apartment for sale in Karawal Nagar, Delhi. This 1 BHK unit is available in Karawal Nagar and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Karawal Nagar. It is on floor 1. The total number of floors is 4. The price of this Apartment is Rs 30.0 L. The built-up area is 160 Square feet. This property is at a walking distance from Aam Aadmi Mohalla Clinic, Government Hospital, and Ganga Medicare Center. The city's best schools such as N.R. Memorial P/S.",RWA Yamuna Vihar Block C5,"1 BHK Flat for sale in Karawal Nagar, New Delhi",₹30.0 L,"Shiv Vihar, Karawal Nagar,New Delhi"
Delhi,Khera Khurd,Apartment,1,2,0,400,20.0,2000000.0,5000.0,"Looking for a 1 BHK Apartment for sale in Delhi? Your search ends here. Buy this 1 BHK property in Delhi's finest location, Rohini. This is an owner listed property and there is no brokerage involved. It is on floor 1 out of 5 floors. This Apartment is available at a reasonable price of Rs 20.0 L. The built up area of this property is 400 Square feet. It is spacious for a family and this property has a carpet area of 365 Square feet. There are 1 bedroom and 1 bathroom. There are a number of reputed schools in the vicinity such as NORTH M.C.D. PRIMARY CO-ED SCHOOL RAJIV RATAN AWAS YOJNA POCKET-.",Sunrise Residency,"1 BHK Flat for sale in Khera Khurd, New Delhi",₹20.0 L,"Khera Khurd, New Delhi"
Delhi,Karol Bagh,Independent House,1,1,0,150,240.0,24000000.0,160000.0,"One of the finest property in Karol Bagh is now available for sale. This is a 1 BHK Independent House posted directly by owner. Make it yours now. The price of this Independent House is Rs 2.4 Cr. This Independent House is spacious with a built-up area of 150 Square feet. The carpet area is 150 Square feet. There are 1 bedroom and 1 bathroom. This property ensures you are a quick distance away from the city's best schools such as SGTB Khalsa Girls' Senior Secondary School, SGTB Khalsa Boys Senior Secondary School, and V K Academy. It is also close to good and reputed hospitals like Apollo Spec.","Dev Nagar, Karol Bagh,New Delhi","1 BHK Independent House for sale in Karol Bagh, New Delhi",₹2.4 Cr,"Dev Nagar, Karol Bagh,New Delhi"
Delhi,Mandawali,Independent House,5,1,1,6885,110.00000000000001,11000000.000000002,1597.68,"A 5 BHK Independent House for sale in Mandawali, Delhi. Posted by Owner, No brokerage involved. This beautifully designed 5 BHK unit with all the modern-day comforts is one of Mandawali's most desired properties. Contact now for more information. The price of this Independent House is Rs 1.1 Cr. Maintenance charges come to Rs 0. Each unit has a built-up area of 6885 Square feet. There are 5 bedrooms. This residential property is near MCD PRIMARY SCHOOL, Sanskaar public school, and SVM MODEL SCHOOL. It is also close to Indraprastha Apollo Hospital, Max Super Speciality Hospital, Patparganj, and.","Mandawali, New Delhi","5 BHK Independent House for sale in Mandawali, New Delhi",₹1.1 Cr,"Mandawali, New Delhi"
Delhi,Sector 27 Dwarka,Apartment,3,3,0,1550,62.0,6200000.0,4000.0,"One of the finest property in Sector 27, Dwarka is now available for sale. This is a 3 BHK Apartment posted directly by owner. Make it yours now. It is on floor 4. It is a 4 storeyed building. The price of this Apartment is Rs 62.0 L. Other charges when you move into this property include maintenance, which is Rs 4000. This Apartment is spacious with a built-up area of 1550 Square feet. There are 3 bedrooms and 3 bathroom. Lift facility is also available. This is a gated community. This property is equipped with cctv facility. Other facilities include Gym, Garden. This property also enjoys pow.",Surbhi Sakshi Housing,"3 BHK Flat for sale in Sector 27 Dwarka, New Delhi",₹62.0 L,"Sector 27 Dwarka, New Delhi"
Delhi,Gazipur,Apartment,2,3,0,950,67.0,6700000.0,7052.63,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Delhi's top location, Gazipur. It is situated on floor 3. The total number of floors in this Apartment is 3. The property price of this unit is Rs 67.0 L. Monthly maintenance costs Rs 700. The built-up area is 950 Square feet. There are 2 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to St Eleen School, Shan school, and MCD Primary School Gazipur. Healthcare facility is also close .",Skylark Apartment,"2 BHK Flat for sale in Gazipur, New Delhi",₹67.0 L,"Ghazipur Village, Gazipur,New Delhi"
Delhi,Old Delhi,Independent House,2,1,0,150,20.0,2000000.0,13333.33,"2 BHK Independent House for sale in Old Delhi, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Independent House is in Old Delhi which is a promising investment destination in Delhi. This might be your chance to grab the best 2 BHK property for sale in Old Delhi. This 2 BHK Independent House is available at a reasonable price of Rs 20.0 L. Residents also need to pay maintenance charges of Rs 1000. It is a very spacious property, spread over 150 Square feet. The built-up area is 150 Square feet. This property has provision for 1 bat.","Old Delhi, New Delhi","2 BHK Independent House for sale in Old Delhi, New Delhi",₹20.0 L,"Old Delhi, New Delhi"
Delhi,Shalimar Bagh,Independent House,3,3,1,1500,306.0,30600000.0,20400.0,"A 3 BHK Independent House for sale in Shalimar Bagh, Delhi. Posted by Owner, No brokerage involved. This beautifully designed 3 BHK unit with all the modern-day comforts is one of Shalimar Bagh's most desired properties. Contact now for more information. The price of this Independent House is Rs 3.06 Cr. Maintenance charges come to Rs 0. Each unit has a built-up area of 1500 Square yard. There are 3 bedrooms. This residential property is near Vspk International School, Goodley Public School, and Phulwari Heights. It is also close to Max Super Speciality Hospital, Shalimar Bagh, Fortis Healthca.","West Shalimar Bagh, Shalimar Bagh,New Delhi","3 BHK Independent House for sale in Shalimar Bagh, New Delhi",₹3.06 Cr,"West Shalimar Bagh, Shalimar Bagh,New Delhi"
Delhi,Kondli,Apartment,1,2,1,450,50.0,5000000.0,11111.11,"Property for sale in Kondli, Delhi. This 1 BHK Apartment is located in Delhi's most promising location. This property is posted by owner and there is no brokerage involved. It is on floor 0. The total number of floors in this building is 1. This Apartment's price is Rs 50.0 L. Homebuyers will also need to pay Rs 0 towards maintenance. This Apartment is a spacious unit, with carpet area of 430 Square feet and is ideal for families. The built-up area is 450 Square feet. The property has 1 bedroom and 1 bathroom. This Apartment is strategically located within close distance of famous healthcare c.",DDA Flats,"1 BHK Flat for sale in Kondli, New Delhi",₹50.0 L,"Block F, Kondli,New Delhi"
Delhi,New Friends Colony,Apartment,2,3,1,868,140.0,14000000.0,16129.03,"A 2 BHK Apartment for sale in New Friends Colony, Delhi. Posted by Owner, No brokerage involved. This beautifully designed 2 BHK unit with all the modern-day comforts is one of New Friends Colony's most desired properties. Contact now for more information. This 2 BHK unit is on floor 2. There are 3 floors in this property. The price of this Apartment is Rs 1.4 Cr. Each unit has a built-up area of 868 Square feet. There are 2 bedrooms. This residential property is near Aman Paly Way School, South Delhi MCD School, and South Delhi M.C.D School. It is also close to Holy Family Hospital, Jeewan Ho.", Taimoor Enclave DDA Flats,"2 BHK Flat for sale in New Friends Colony, New Delhi",₹1.4 Cr,"New Friends Colony, New Delhi"
Delhi,Shalimar Bagh,Independent House,2,3,1,800,600.0,60000000.0,75000.0,"Check out this 1.5 BHK Independent House for sale in Shalimar Bagh, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 1.5 BHK Independent House is perfect for a modern-day lifestyle. Shalimar Bagh is a promising location in Delhi and this is one of the finest properties in the area. Buy this Independent House for sale now. The property's price is Rs 6.0 Cr. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 800 Square yard built-up area. Educational institutions are closeby with schools such as Vspk .","West Shalimar Bagh, Shalimar Bagh,New Delhi","1.5 BHK Independent House for sale in Shalimar Bagh, New Delhi",₹6.0 Cr,"West Shalimar Bagh, Shalimar Bagh,New Delhi"
Delhi,Jhilmil Colony,Independent House,3,3,0,1008,70.0,7000000.0,6944.44,"3 BHK Independent House for sale in Jhilmil Colony, Delhi. This 3 BHK unit is available in Jhilmil Colony and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Jhilmil Colony. The price of this Independent House is Rs 75.0 L. Residents in this project also pay monthly maintenance charges of Rs 0. The built-up area is 1008 Square feet. There are 3 bedrooms and 2 bathroom. This property is at a walking distance from Yashoda Super Speciality Hospitals Kaushambi.","Block B, Jhilmil Colony,New Delhi","3 BHK Independent House for sale in Jhilmil Colony, New Delhi",₹70.0 L,"Block B, Jhilmil Colony,New Delhi"
Delhi,Najafgarh,Independent House,6,4,1,2700,190.0,19000000.0,7037.04,"Best 6 BHK Independent House for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 6 BHK property for sale in one of Delhi's top location, Najafgarh. The property price of this unit is Rs 1.9 Cr. Monthly maintenance costs Rs 0. The built-up area is 2700 Square feet. There are 6 bedrooms and 4 bathroom. It is an ideal location for young families with kids, as this property is close to Ishkala Kids World, Sanfort, and Daisy Dale School. Healthcare facility is also close at hand with BG Clinic - Neurologist, Gynaecologist and Physician, Joms Care Ho.","Shyam Vihar I, Najafgarh,New Delhi","6 BHK Independent House for sale in Najafgarh, New Delhi",₹1.9 Cr,"Shyam Vihar I, Najafgarh,New Delhi"
Delhi,Kondli,Apartment,1,1,0,344,28.0,2800000.0,8139.53,"Looking for a good 1 BHK Apartment in Kondli, Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage property. The property is on floor 3. Total number of floors is 4. This Apartment is available for Rs 28.0 L. This modern unit has a built-up area of 344 Square feet. It is very close to some of city's best hospitals, such as, Max Super Speciality Hospital, Patparganj, Max Super Speciality Hospital, Vaishali, and Dharamshila Narayana Superspeciality Hospital. Established schools, such as Father Agnel School, St Eleen School, and Vanasthali Public School are als.",Ashirwad Apartment,"1 BHK Flat for sale in Kondli, New Delhi",₹28.0 L,"Kondli, New Delhi"
Delhi,Tri Nagar,Independent House,3,4,1,3000,300.0,30000000.0,10000.0,"3 BHK Independent House for sale in Tri Nagar, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Independent House is in Tri Nagar which is a promising investment destination in Delhi. This might be your chance to grab the best 3 BHK property for sale in Tri Nagar. This 3 BHK Independent House is available at a reasonable price of Rs 3.0 Cr. The built-up area is 3000 Square feet. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Maharaja Agrasen Hospital, Max Multi Speciality Centre, Pitampura.","Keshav Puram, Tri Nagar,New Delhi","3 BHK Independent House for sale in Tri Nagar, New Delhi",₹3.0 Cr,"Keshav Puram, Tri Nagar,New Delhi"
Delhi,Vishnu Garden,Independent House,2,2,1,400,70.0,7000000.0,17500.0,"Check out this 2 BHK Independent House for sale in Vishnu Garden, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 2 BHK Independent House is perfect for a modern-day lifestyle. Vishnu Garden is a promising location in Delhi and this is one of the finest properties in the area. Buy this Independent House for sale now. The total number of floors in this project is 3. The property's price is Rs 70.0 L. This property is a modern-day abode, with 400 Square feet built-up area. It is a East-facing property. The unit has 2 bedrooms and 1 bathroom. Educa.","Chand Nagar, Vishnu Garden,New Delhi","2 BHK Independent House for sale in Vishnu Garden, New Delhi",₹70.0 L,"Chand Nagar, Vishnu Garden,New Delhi"
Delhi,Janakpuri,Apartment,2,3,1,1000,60.0,6000000.0,6000.0,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 2 BHK property for sale in one of Delhi's top location, Janakpuri. It is situated on floor 0. The total number of floors in this Apartment is 2. The property price of this unit is Rs 60.0 L. Monthly maintenance costs Rs 0. The built-up area is 1000 Square feet. It is an ideal location for young families with kids, as this property is close to EngMates | Top English Speaking & Best Public Speaking Institute In Delhi, Indian Hotel Academy (IHA), and Ramakrishna Senior Second.",DDA Flat,"2 BHK Flat for sale in Janakpuri, New Delhi",₹60.0 L,"Janakpuri, New Delhi"
Delhi,Punjabi Bagh,Apartment,3,1,1,800,275.0,27500000.0,34375.0,"3 BHK Apartment for sale in Punjabi Bagh, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Punjabi Bagh which is a promising investment destination in Delhi. This might be your chance to grab the best 3 BHK property for sale in Punjabi Bagh. The property is on floor 0 and the total number of floors is 4. This 3 BHK Apartment is available at a reasonable price of Rs 2.75 Cr. The built-up area is 800 Square feet. It enjoys a strategic location with many reputed and multispeciality hospitals nearby like Maharaja Agrasen.","Punjabi Bagh Apartment,West Punjabi Bagh, Punjabi Bagh,New Delhi","3 BHK Flat for sale in Punjabi Bagh, New Delhi",₹2.75 Cr,"Punjabi Bagh Apartment,West Punjabi Bagh, Punjabi Bagh,New Delhi"
Delhi,Civil Lines,Independent House,10,2,1,9900,3500.0,350000000.0,35353.54,"Check out this 10 BHK Independent House for sale in Civil Lines, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 10 BHK Independent House is perfect for a modern-day lifestyle. Civil Lines is a promising location in Delhi and this is one of the finest properties in the area. Buy this Independent House for sale now. The property's price is Rs 35.0 Cr. This property is a modern-day abode, with 9900 Square feet built-up area. The carpet-area is 2250 Square feet. The unit has 10 bedrooms and 9 bathroom. Educational institutions are closeby with scho.","Civil Lines, New Delhi","10 BHK Independent House for sale in Civil Lines, New Delhi",₹35.0 Cr,"Civil Lines, New Delhi"
Delhi,Krishna Nagar,Independent House,4,2,0,500,105.0,10500000.0,21000.0,"Check out this 4 BHK Independent House for sale in Krishna Nagar, Delhi. This property is posted by owner and thus there is no need to pay any broker amount. This 4 BHK Independent House is perfect for a modern-day lifestyle. Krishna Nagar is a promising location in Delhi and this is one of the finest properties in the area. Buy this Independent House for sale now. The property's price is Rs 1.05 Cr. Residents in this property pay Rs 0 towards maintenance. This property is a modern-day abode, with 500 Square feet built-up area. Educational institutions are closeby with schools such as Nigam Pa.","Block E, Krishna Nagar,New Delhi","4 BHK Independent House for sale in Krishna Nagar, New Delhi",₹1.05 Cr,"Block E, Krishna Nagar,New Delhi"
Delhi,South Extension I,Apartment,3,3,1,1800,160.0,16000000.0,8888.89,"Best 3 BHK Apartment for modern-day lifestyle is now available for sale. No brokerage involved, Posted by Owner. Grab this 3 BHK property for sale in one of Delhi's top location, South Extension I. It is situated on floor 1. The total number of floors in this Apartment is 3. The property price of this unit is Rs 1.6 Cr. Monthly maintenance costs Rs 0. The built-up area is 1800 Square feet. There are 3 bedrooms and 2 bathroom. It is an ideal location for young families with kids, as this property is close to AP Tech, Kalvin Kids International, and kalvin kids paradise international preschool. H.","SOUTH EX ,Kotla Mubarakpur, South Extension I,New Delhi","3 BHK Flat for sale in South Extension I, New Delhi",₹1.6 Cr,"SOUTH EX ,Kotla Mubarakpur, South Extension I,New Delhi"
Delhi,Khajoori Khas,Independent House,2,2,0,490,70.0,7000000.0,14285.71,"2 BHK Independent House for sale in Khajoori Khas, Delhi with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Independent House is in Khajoori Khas which is a promising investment destination in Delhi. This might be your chance to grab the best 2 BHK property for sale in Khajoori Khas. This 2 BHK Independent House is available at a reasonable price of Rs 70.0 L. Residents also need to pay maintenance charges of Rs 0. It is a very spacious property, spread over 490 Square feet. The built-up area is 490 Square feet. This property has provision .","Block C, Khajoori Khas,New Delhi","2 BHK Independent House for sale in Khajoori Khas, New Delhi",₹70.0 L,"Block C, Khajoori Khas,New Delhi"
Delhi,Sector 18 Rohini,Independent House,2,2,1,519,70.0,7000000.0,13487.48,"Looking for a good 2 BHK Independent House in Sector 18 Rohini, Delhi? This property is in one of Delhi's most popular locations. This is a no brokerage property. This Independent House is available for Rs 70.0 L. This modern unit has a built-up area of 519 Square feet. It is very close to some of city's best hospitals, such as, Max Super Speciality Hospital, Shalimar Bagh, Dharamshila Narayana Superspeciality Hospital, and ESI Hospital. Established schools, such as MCD Primary School, MCD PRIMARY SCHOOL, SECTOR-18, ROHINI, and Unique Home Tution are also close-by","Sector 18 Rohini, New Delhi","2 BHK Independent House for sale in Sector 18 Rohini, New Delhi",₹70.0 L,"Sector 18 Rohini, New Delhi"
Delhi,Munirka,Independent House,2,3,1,7000,150.0,15000000.0,2142.86,"Property for sale in Munirka, Delhi. This 2 BHK Independent House is located in Delhi's most promising location. This property is posted by owner and there is no brokerage involved. This Independent House's price is Rs 1.5 Cr. The built-up area is 7000 Square feet. The property has 2 bedrooms and 2 bathroom. This Independent House is strategically located within close distance of famous healthcare centres such as Sharp Sight Centre South Delhi, Centre for Sight Eye Hospital, and Sitaram Bhartia Institute of Science and Research. Schools like Delhi Public School, UG - 17 Laxman Plaza, Munirka, .","Block BD, Munirka,New Delhi","2 BHK Independent House for sale in Munirka, New Delhi",₹1.5 Cr,"Block BD, Munirka,New Delhi"
