property_master_id,city,property_type,feature_changed,scenario,original_value,counterfactual_value,baseline_prediction,counterfactual_prediction,delta_price,delta_percent,validity
PROP-B2BD4E3603E1,Bengaluru,Independent House,median_monthly_rent,P75 (35000.00),35000.0,35000.0,27380700.0,27380700.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,median_monthly_rent,P90 (51500.00),35000.0,51500.0,27380700.0,28353936.0,973236.0,3.549999952316284,VALID
PROP-1F790EFD8125,Pune,Apartment,hist_hpi_market,P10 (133.18),141.75,133.18,1847878.25,1835385.625,-12492.6201171875,-0.6800000071525574,VALID
PROP-1F790EFD8125,Pune,Apartment,hist_hpi_market,P25 (133.84),141.75,133.84,1847878.25,1831949.5,-15928.8798828125,-0.8600000143051147,VALID
PROP-1F790EFD8125,Pune,Apartment,hist_hpi_market,P50 (136.97),141.75,136.97,1847878.25,1847878.25,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,hist_hpi_market,P75 (139.57),141.75,139.57,1847878.25,1847878.25,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,hist_hpi_market,P90 (141.75),141.75,141.75,1847878.25,1847878.25,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,hist_hpi_market,P10 (133.18),133.18,133.18,3651072.5,3651072.75,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,hist_hpi_market,P25 (133.84),133.18,133.84,3651072.5,3651243.25,170.75,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,hist_hpi_market,P50 (136.97),133.18,136.97,3651072.5,3651243.25,170.75,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,hist_hpi_market,P75 (139.57),133.18,139.57,3651072.5,3651243.25,170.75,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,hist_hpi_market,P90 (141.75),133.18,141.75,3651072.5,3651243.25,170.75,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,hist_hpi_market,P10 (133.18),137.05,133.18,6269276.5,6222440.5,-46836.0,-0.75,VALID
PROP-B0FC8841569E,Chennai,Independent House,hist_hpi_market,P25 (133.84),137.05,133.84,6269276.5,6215235.0,-54041.5,-0.8600000143051147,VALID
PROP-B0FC8841569E,Chennai,Independent House,hist_hpi_market,P50 (136.97),137.05,136.97,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,hist_hpi_market,P75 (139.57),137.05,139.57,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,hist_hpi_market,P90 (141.75),137.05,141.75,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,hist_hpi_market,P10 (133.18),139.38,133.18,11126201.0,10893533.0,-232667.0,-2.0899999141693115,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,hist_hpi_market,P25 (133.84),139.38,133.84,11126201.0,11030292.0,-95908.0,-0.8600000143051147,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,hist_hpi_market,P50 (136.97),139.38,136.97,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,hist_hpi_market,P75 (139.57),139.38,139.57,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,hist_hpi_market,P90 (141.75),139.38,141.75,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,hist_hpi_market,P10 (133.18),139.38,133.18,27380700.0,26807000.0,-573700.0,-2.0999999046325684,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,hist_hpi_market,P25 (133.84),139.38,133.84,27380700.0,27144676.0,-236024.0,-0.8600000143051147,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,hist_hpi_market,P50 (136.97),139.38,136.97,27380700.0,27380700.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,hist_hpi_market,P75 (139.57),139.38,139.57,27380700.0,27380700.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,hist_hpi_market,P90 (141.75),139.38,141.75,27380700.0,27380700.0,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,repo_rate,P10 (4.00),5.9,4.0,1847878.25,1844948.375,-2930.0,-0.1599999964237213,VALID
PROP-1F790EFD8125,Pune,Apartment,repo_rate,P25 (4.00),5.9,4.0,1847878.25,1844948.375,-2930.0,-0.1599999964237213,VALID
PROP-1F790EFD8125,Pune,Apartment,repo_rate,P50 (4.90),5.9,4.9,1847878.25,1843161.5,-4716.8798828125,-0.25999999046325684,VALID
PROP-1F790EFD8125,Pune,Apartment,repo_rate,P75 (5.90),5.9,5.9,1847878.25,1847878.25,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,repo_rate,P90 (5.90),5.9,5.9,1847878.25,1847878.25,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,repo_rate,P10 (4.00),4.0,4.0,3651072.5,3651072.75,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,repo_rate,P25 (4.00),4.0,4.0,3651072.5,3651072.75,0.0,0.0,VALID
PROP-731A2F56E657,Delhi,Apartment,repo_rate,P50 (4.90),4.0,4.9,3651072.5,3669797.5,18725.0,0.5099999904632568,VALID
PROP-731A2F56E657,Delhi,Apartment,repo_rate,P75 (5.90),4.0,5.9,3651072.5,3675173.5,24101.0,0.6600000262260437,VALID
PROP-731A2F56E657,Delhi,Apartment,repo_rate,P90 (5.90),4.0,5.9,3651072.5,3675173.5,24101.0,0.6600000262260437,VALID
PROP-B0FC8841569E,Chennai,Independent House,repo_rate,P10 (4.00),4.9,4.0,6269276.5,6275354.0,6077.5,0.10000000149011612,VALID
PROP-B0FC8841569E,Chennai,Independent House,repo_rate,P25 (4.00),4.9,4.0,6269276.5,6275354.0,6077.5,0.10000000149011612,VALID
PROP-B0FC8841569E,Chennai,Independent House,repo_rate,P50 (4.90),4.9,4.9,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,repo_rate,P75 (5.90),4.9,5.9,6269276.5,6262721.5,-6555.5,-0.10000000149011612,VALID
PROP-B0FC8841569E,Chennai,Independent House,repo_rate,P90 (5.90),4.9,5.9,6269276.5,6262721.5,-6555.5,-0.10000000149011612,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,repo_rate,P10 (4.00),5.9,4.0,11126201.0,11144806.0,18606.0,0.17000000178813934,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,repo_rate,P25 (4.00),5.9,4.0,11126201.0,11144806.0,18606.0,0.17000000178813934,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,repo_rate,P50 (4.90),5.9,4.9,11126201.0,11109915.0,-16286.0,-0.15000000596046448,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,repo_rate,P75 (5.90),5.9,5.9,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,repo_rate,P90 (5.90),5.9,5.9,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,repo_rate,P10 (4.00),5.9,4.0,27380700.0,27047824.0,-332876.0,-1.2200000286102295,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,repo_rate,P25 (4.00),5.9,4.0,27380700.0,27047824.0,-332876.0,-1.2200000286102295,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,repo_rate,P50 (4.90),5.9,4.9,27380700.0,27310812.0,-69888.0,-0.25999999046325684,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,repo_rate,P75 (5.90),5.9,5.9,27380700.0,27380700.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,repo_rate,P90 (5.90),5.9,5.9,27380700.0,27380700.0,0.0,0.0,VALID
PROP-1F790EFD8125,Pune,Apartment,aqi,P10 (32.00),89,32.0,1847878.25,1849126.375,1248.1199951171875,0.07000000029802322,VALID
PROP-1F790EFD8125,Pune,Apartment,aqi,P25 (44.00),89,44.0,1847878.25,1846986.75,-891.5,-0.05000000074505806,VALID
PROP-1F790EFD8125,Pune,Apartment,aqi,P50 (73.00),89,73.0,1847878.25,1846986.75,-891.5,-0.05000000074505806,VALID
PROP-1F790EFD8125,Pune,Apartment,aqi,P75 (96.00),89,96.0,1847878.25,1855376.125,7497.8798828125,0.4099999964237213,VALID
PROP-1F790EFD8125,Pune,Apartment,aqi,P90 (190.00),89,190.0,1847878.25,1827212.375,-20666.0,-1.1200000047683716,VALID
PROP-731A2F56E657,Delhi,Apartment,aqi,P10 (32.00),254,32.0,3651072.5,3815461.75,164389.25,4.5,VALID
PROP-731A2F56E657,Delhi,Apartment,aqi,P25 (44.00),254,44.0,3651072.5,3735873.5,84801.0,2.319999933242798,VALID
